# y_plus, uu_plus, vv_plus, minus_uv_plus
5.44395584e+02, 9.64859830e-01, 9.64859830e-01, 4.19423031e-01
5.45931256e+02, 9.60994030e-01, 9.60994030e-01, 4.17449523e-01
5.47466928e+02, 9.57128230e-01, 9.57128230e-01, 4.14820167e-01
5.49002599e+02, 9.53269498e-01, 9.53269498e-01, 4.12190409e-01
5.50538271e+02, 9.49410765e-01, 9.49410765e-01, 4.10214812e-01
5.52073942e+02, 9.45559100e-01, 9.45559100e-01, 4.06940020e-01
5.53609614e+02, 9.41714502e-01, 9.41714502e-01, 4.04316183e-01
5.55145286e+02, 9.37869904e-01, 9.37869904e-01, 4.02346735e-01
5.56680957e+02, 9.34025306e-01, 9.34025306e-01, 3.99724964e-01
5.58216629e+02, 9.30194842e-01, 9.30194842e-01, 3.96464070e-01
5.59752301e+02, 9.26364379e-01, 9.26364379e-01, 3.93850086e-01
5.61287972e+02, 9.22540983e-01, 9.22540983e-01, 3.91883013e-01
5.62823644e+02, 9.18717586e-01, 9.18717586e-01, 3.89274806e-01
5.64359315e+02, 9.14908325e-01, 9.14908325e-01, 3.86670114e-01
5.65894987e+02, 9.11099063e-01, 9.11099063e-01, 3.84065803e-01
5.67430659e+02, 9.07296869e-01, 9.07296869e-01, 3.81468299e-01
5.68966330e+02, 9.03501741e-01, 9.03501741e-01, 3.78871303e-01
5.70502002e+02, 8.99713682e-01, 8.99713682e-01, 3.75641363e-01
5.72037673e+02, 8.95932689e-01, 8.95932689e-01, 3.73049933e-01
5.73573345e+02, 8.92151697e-01, 8.92151697e-01, 3.71099826e-01
5.75109017e+02, 8.88384839e-01, 8.88384839e-01, 3.68518079e-01
5.76644688e+02, 8.84625048e-01, 8.84625048e-01, 3.65308239e-01
5.78180360e+02, 8.80879392e-01, 8.80879392e-01, 3.62732525e-01
5.79716031e+02, 8.77133735e-01, 8.77133735e-01, 3.60163902e-01
5.81251703e+02, 8.73395147e-01, 8.73395147e-01, 3.56967875e-01
5.82787375e+02, 8.69670692e-01, 8.69670692e-01, 3.54408661e-01
5.84323046e+02, 8.65953305e-01, 8.65953305e-01, 3.52476713e-01
5.85858718e+02, 8.62250053e-01, 8.62250053e-01, 3.49299847e-01
5.87394389e+02, 8.58546800e-01, 8.58546800e-01, 3.46129665e-01
5.88930061e+02, 8.54857682e-01, 8.54857682e-01, 3.44211117e-01
5.90465733e+02, 8.51182699e-01, 8.51182699e-01, 3.41673280e-01
5.92001404e+02, 8.47514783e-01, 8.47514783e-01, 3.38519858e-01
5.93537076e+02, 8.43861001e-01, 8.43861001e-01, 3.35373358e-01
5.95072747e+02, 8.40214287e-01, 8.40214287e-01, 3.32851379e-01
5.96608419e+02, 8.36581707e-01, 8.36581707e-01, 3.30336811e-01
5.98144091e+02, 8.32956194e-01, 8.32956194e-01, 3.27826827e-01
5.99679762e+02, 8.29344816e-01, 8.29344816e-01, 3.24707662e-01
6.01215434e+02, 8.25747573e-01, 8.25747573e-01, 3.21595679e-01
6.02751105e+02, 8.22157397e-01, 8.22157397e-01, 3.19105016e-01
6.04286777e+02, 8.18588423e-01, 8.18588423e-01, 3.16619107e-01
6.05822449e+02, 8.15026516e-01, 8.15026516e-01, 3.14140735e-01
6.07358120e+02, 8.11478743e-01, 8.11478743e-01, 3.10449396e-01
6.08893792e+02, 8.07945105e-01, 8.07945105e-01, 3.07985950e-01
6.10429464e+02, 8.04432669e-01, 8.04432669e-01, 3.05524720e-01
6.11965135e+02, 8.00927300e-01, 8.00927300e-01, 3.02467396e-01
6.13500807e+02, 7.97436066e-01, 7.97436066e-01, 2.99420248e-01
6.15036478e+02, 7.93966034e-01, 7.93966034e-01, 2.96380664e-01
6.16572150e+02, 7.90503069e-01, 7.90503069e-01, 2.93951199e-01
6.18107822e+02, 7.87061305e-01, 7.87061305e-01, 2.91526818e-01
6.19643493e+02, 7.83640744e-01, 7.83640744e-01, 2.88512798e-01
6.21179165e+02, 7.80227250e-01, 7.80227250e-01, 2.85509040e-01
6.22714836e+02, 7.76834957e-01, 7.76834957e-01, 2.82513025e-01
6.24250508e+02, 7.73463867e-01, 7.73463867e-01, 2.79527315e-01
6.25786180e+02, 7.70106911e-01, 7.70106911e-01, 2.77144097e-01
6.27321851e+02, 7.66764089e-01, 7.66764089e-01, 2.74175248e-01
6.28857523e+02, 7.63442469e-01, 7.63442469e-01, 2.71219183e-01
6.30393194e+02, 7.60142052e-01, 7.60142052e-01, 2.68271005e-01
6.31928866e+02, 7.56855768e-01, 7.56855768e-01, 2.65333174e-01
6.33464538e+02, 7.53590687e-01, 7.53590687e-01, 2.62991416e-01
6.35000209e+02, 7.50353875e-01, 7.50353875e-01, 2.60072985e-01
6.36535881e+02, 7.47124130e-01, 7.47124130e-01, 2.56581759e-01
6.38071552e+02, 7.43922654e-01, 7.43922654e-01, 2.53687625e-01
6.39607224e+02, 7.40742380e-01, 7.40742380e-01, 2.50801505e-01
6.41142896e+02, 7.37583307e-01, 7.37583307e-01, 2.48504997e-01
6.42678567e+02, 7.34445437e-01, 7.34445437e-01, 2.45640530e-01
6.44214239e+02, 7.31328768e-01, 7.31328768e-01, 2.42209677e-01
6.45749910e+02, 7.28233301e-01, 7.28233301e-01, 2.39367105e-01
6.47285582e+02, 7.25159036e-01, 7.25159036e-01, 2.36537022e-01
6.48821254e+02, 7.22113041e-01, 7.22113041e-01, 2.33717200e-01
6.50356925e+02, 7.19088246e-01, 7.19088246e-01, 2.30336086e-01
6.51892597e+02, 7.16091722e-01, 7.16091722e-01, 2.27540185e-01
6.53428268e+02, 7.13116398e-01, 7.13116398e-01, 2.25325601e-01
6.54963940e+02, 7.10169344e-01, 7.10169344e-01, 2.21983186e-01
6.56499612e+02, 7.07243492e-01, 7.07243492e-01, 2.18653492e-01
6.58035283e+02, 7.04343082e-01, 7.04343082e-01, 2.15905757e-01
6.59570955e+02, 7.01470941e-01, 7.01470941e-01, 2.13168113e-01
6.61106627e+02, 6.98625656e-01, 6.98625656e-01, 2.09881840e-01
6.62642298e+02, 6.95807227e-01, 6.95807227e-01, 2.07169512e-01
6.64177970e+02, 6.93016359e-01, 6.93016359e-01, 2.04469125e-01
6.65713641e+02, 6.90253054e-01, 6.90253054e-01, 2.01221668e-01
6.67249313e+02, 6.87518725e-01, 6.87518725e-01, 1.97988495e-01
6.68784985e+02, 6.84813372e-01, 6.84813372e-01, 1.95327872e-01
6.70320656e+02, 6.82136995e-01, 6.82136995e-01, 1.92677045e-01
6.71856328e+02, 6.79490300e-01, 6.79490300e-01, 1.88931546e-01
6.73391999e+02, 6.76873288e-01, 6.76873288e-01, 1.86309861e-01
6.74927671e+02, 6.74287372e-01, 6.74287372e-01, 1.83699566e-01
6.76463343e+02, 6.71732551e-01, 6.71732551e-01, 1.79999683e-01
6.77999014e+02, 6.69209534e-01, 6.69209534e-01, 1.77416065e-01
6.79534686e+02, 6.66717613e-01, 6.66717613e-01, 1.74845285e-01
6.81070357e+02, 6.64258201e-01, 6.64258201e-01, 1.71193329e-01
6.82606029e+02, 6.61832005e-01, 6.61832005e-01, 1.68102717e-01
6.84141701e+02, 6.59439025e-01, 6.59439025e-01, 1.65571516e-01
6.85677372e+02, 6.57079262e-01, 6.57079262e-01, 1.62510730e-01
6.87213044e+02, 6.54754128e-01, 6.54754128e-01, 1.59462792e-01
6.88748715e+02, 6.52462917e-01, 6.52462917e-01, 1.56430687e-01
6.90284387e+02, 6.50207043e-01, 6.50207043e-01, 1.53412671e-01
6.91820059e+02, 6.47986505e-01, 6.47986505e-01, 1.50408584e-01
6.93355730e+02, 6.45801303e-01, 6.45801303e-01, 1.47419720e-01
6.94891402e+02, 6.43653558e-01, 6.43653558e-01, 1.44444414e-01
6.96427073e+02, 6.41541856e-01, 6.41541856e-01, 1.41483908e-01
6.97962745e+02, 6.39466904e-01, 6.39466904e-01, 1.38536589e-01
6.99498417e+02, 6.37430115e-01, 6.37430115e-01, 1.35069772e-01
7.01034088e+02, 6.35430783e-01, 6.35430783e-01, 1.32151966e-01
7.02569760e+02, 6.33470320e-01, 6.33470320e-01, 1.29779926e-01
7.04105432e+02, 6.31548728e-01, 6.31548728e-01, 1.26357761e-01
7.05641103e+02, 6.29666712e-01, 6.29666712e-01, 1.22951539e-01
7.07176775e+02, 6.27823567e-01, 6.27823567e-01, 1.20618142e-01
7.08712446e+02, 6.26021412e-01, 6.26021412e-01, 1.17239940e-01
7.10248118e+02, 6.24258833e-01, 6.24258833e-01, 1.13876546e-01
7.11783790e+02, 6.22537951e-01, 6.22537951e-01, 1.11580513e-01
7.13319461e+02, 6.20858060e-01, 6.20858060e-01, 1.08244486e-01
7.14855133e+02, 6.19219865e-01, 6.19219865e-01, 1.04922544e-01
7.16390804e+02, 6.17623368e-01, 6.17623368e-01, 1.02138447e-01
7.17926476e+02, 6.16069980e-01, 6.16069980e-01, 9.88433536e-02
7.19462148e+02, 6.14558997e-01, 6.14558997e-01, 9.60838154e-02
7.20997819e+02, 6.13091124e-01, 6.13091124e-01, 9.33358381e-02
7.22533491e+02, 6.11667068e-01, 6.11667068e-01, 9.00784270e-02
7.24069162e+02, 6.10286122e-01, 6.10286122e-01, 8.68335816e-02
7.25604834e+02, 6.08950407e-01, 6.08950407e-01, 8.36009109e-02
7.27140506e+02, 6.07659215e-01, 6.07659215e-01, 8.08986871e-02
7.28676177e+02, 6.06412548e-01, 6.06412548e-01, 7.76886902e-02
7.30211849e+02, 6.05211111e-01, 6.05211111e-01, 7.44898560e-02
7.31747520e+02, 6.04054905e-01, 6.04054905e-01, 7.18185275e-02
7.33283192e+02, 6.02944636e-01, 6.02944636e-01, 6.86402670e-02
7.34818864e+02, 6.01881011e-01, 6.01881011e-01, 6.54720896e-02
7.36354535e+02, 6.00863323e-01, 6.00863323e-01, 6.28286187e-02
7.37890207e+02, 5.99892279e-01, 5.99892279e-01, 5.96788615e-02
7.39425878e+02, 5.98968586e-01, 5.98968586e-01, 5.65379750e-02
7.40961550e+02, 5.98091538e-01, 5.98091538e-01, 5.34055206e-02
7.42497222e+02, 5.97262546e-01, 5.97262546e-01, 5.02811631e-02
7.44032893e+02, 5.96480199e-01, 5.96480199e-01, 4.71643471e-02
7.45568565e+02, 5.95746615e-01, 5.95746615e-01, 4.40547705e-02
7.47104236e+02, 5.95060383e-01, 5.95060383e-01, 4.14637794e-02
7.48639908e+02, 5.94422208e-01, 5.94422208e-01, 3.83668667e-02
7.50175580e+02, 5.93832797e-01, 5.93832797e-01, 3.52757929e-02
7.51711251e+02, 5.93292151e-01, 5.93292151e-01, 3.16791462e-02
7.53246923e+02, 5.92800268e-01, 5.92800268e-01, 2.85986998e-02
7.54782595e+02, 5.92356443e-01, 5.92356443e-01, 2.60331610e-02
7.56318266e+02, 5.91962089e-01, 5.91962089e-01, 2.29609431e-02
7.57853938e+02, 5.91617206e-01, 5.91617206e-01, 1.98922902e-02
7.59389609e+02, 5.91321087e-01, 5.91321087e-01, 1.68267079e-02
7.60925281e+02, 5.91073733e-01, 5.91073733e-01, 1.37637430e-02
7.62460953e+02, 5.90875849e-01, 5.90875849e-01, 1.07029184e-02
7.63996624e+02, 5.90728143e-01, 5.90728143e-01, 7.64374908e-03
7.65532296e+02, 5.90629201e-01, 5.90629201e-01, 4.58577241e-03
7.67067967e+02, 5.90579730e-01, 5.90579730e-01, 1.52851130e-03
