# y_plus, uu_plus, vv_plus, minus_uv_plus
3.86993363e+02, 1.19403000e+00, 1.19403000e+00, 5.69342465e-01
3.88532104e+02, 1.18996139e+00, 1.18996139e+00, 5.67410674e-01
3.90070845e+02, 1.18589279e+00, 1.18589279e+00, 5.64626818e-01
3.91609586e+02, 1.18182418e+00, 1.18182418e+00, 5.62655875e-01
3.93148327e+02, 1.17774854e+00, 1.17774854e+00, 5.61503930e-01
3.94687068e+02, 1.17367289e+00, 1.17367289e+00, 5.59503216e-01
3.96225809e+02, 1.16959725e+00, 1.16959725e+00, 5.57483919e-01
3.97764550e+02, 1.16551457e+00, 1.16551457e+00, 5.56289766e-01
3.99303291e+02, 1.16143188e+00, 1.16143188e+00, 5.54238023e-01
4.00842032e+02, 1.15734920e+00, 1.15734920e+00, 5.52175171e-01
4.02380773e+02, 1.15325948e+00, 1.15325948e+00, 5.50090917e-01
4.03919514e+02, 1.14916975e+00, 1.14916975e+00, 5.47995841e-01
4.05458255e+02, 1.14507299e+00, 1.14507299e+00, 5.46722994e-01
4.06996996e+02, 1.14098327e+00, 1.14098327e+00, 5.44596949e-01
4.08535737e+02, 1.13688651e+00, 1.13688651e+00, 5.42457046e-01
4.10074478e+02, 1.13278271e+00, 1.13278271e+00, 5.41145021e-01
4.11613219e+02, 1.12868595e+00, 1.12868595e+00, 5.38975010e-01
4.13151960e+02, 1.12458215e+00, 1.12458215e+00, 5.36788221e-01
4.14690701e+02, 1.12047835e+00, 1.12047835e+00, 5.35434743e-01
4.16229442e+02, 1.11636751e+00, 1.11636751e+00, 5.33222101e-01
4.17768183e+02, 1.11226371e+00, 1.11226371e+00, 5.30996488e-01
4.19306924e+02, 1.10815287e+00, 1.10815287e+00, 5.29602707e-01
4.20845665e+02, 1.10404203e+00, 1.10404203e+00, 5.28193849e-01
4.22384406e+02, 1.09992415e+00, 1.09992415e+00, 5.25927785e-01
4.23923147e+02, 1.09581331e+00, 1.09581331e+00, 5.23649321e-01
4.25461888e+02, 1.09169543e+00, 1.09169543e+00, 5.21358597e-01
4.27000629e+02, 1.08757755e+00, 1.08757755e+00, 5.19055758e-01
4.28539370e+02, 1.08345967e+00, 1.08345967e+00, 5.17584836e-01
4.30078111e+02, 1.07934179e+00, 1.07934179e+00, 5.16102811e-01
